Experiment	Tag	Anim	Date	Date/Time	Standing	Active	Lying	Steps	collar	DOP	lat	long	distance (m)	X_Act	Y_Act	% HeadDown	Activity	SMA	Diffxy	Meanxy	Varxy	logx	logy	logdiffxy	logmeanxy	logvarxy	logdistance	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123
Abdel	177360	1635	9/14/1950	9:10	0.9042	0.0958	0.0000	21	1525	2.4	35.9481619	-97.2683872	4.18	65	22	39	RS	87	43	44	924.5	1.8	1.3	1.6	1.6	3.0	0.6	173.6	159.6	179.3	245.9	281.1	160.6	151.5	162.5	198.1	227.3
Abdel	177406	1635	10/5/1950	10:49	0.9894	0.0106	0.0000	3	1530	3.5	35.9466200	-97.2686894	4.14	12	0	0	RL	12	12	6	72	1.1	#NUM!	1.1	0.8	1.9	0.6	72.3	45.6	56.9	107.5	119.2	173.6	79.8	45.0	334.2	371.7
Abdel	177386	1636	10/6/1950	8:27	0.9808	0.0192	0.0000	4	1524	2.4	35.9469669	-97.2693686	4.13	159	47	73	G	206	112	103	6272	2.2	1.7	2.0	2.0	3.8	0.6	35.2	33.0	18.6	46.9	79.5	72.3	159.6	7.5	245.9	406.5
Abdel	177386	1636	10/5/1950	9:19	0.9602	0.0398	0.0000	9	1524	2.1	35.9466858	-97.2691894	4.13	156	26	79	G	182	130	91	8450	2.2	1.4	2.1	2.0	3.9	0.6	11.7	28.2	49.7	44.3	103.7	35.2	45.6	179.3	107.5	281.1
Abdel	177492	1713	10/6/1950	9:19	0.9200	0.0800	0.0000	16	1532	1.8	35.9466731	-97.2693183	4.10	73	140	74	G	213	-67	107	2244.5	1.9	2.1	1.8	2.0	3.4	0.6	32.6	61.0	29.3	92.1	171.6	11.7	33.0	56.9	46.9	119.2
Abdel	177416	1646	10/6/1950	8:14	0.9240	0.0760	0.0000	13	1527	2.6	35.9469389	-97.2691647	4.09	108	9	73	G	117	99	59	4900.5	2.0	1.0	2.0	1.8	3.7	0.6	59.4	25.3	9.9	139.0	155.8	32.6	28.2	18.6	44.3	79.5
Abdel	177406	1635	10/5/1950	12:59	0.8804	0.1196	0.0000	27	1530	2.8	35.9466089	-97.2686456	4.09	55	16	4	W	71	39	36	760.5	1.7	1.2	1.6	1.6	2.9	0.6	79.6	63.7	170.5	96.4	253.0	59.4	61.0	49.7	92.1	103.7
Abdel	177492	1713	10/6/1950	8:09	0.9134	0.0866	0.0000	18	1532	2.4	35.9469158	-97.2694442	4.06	106	51	33	G	157	55	79	1512.5	2.0	1.7	1.7	1.9	3.2	0.6	16.8	163.1	4.9	173.4	332.8	79.6	25.3	29.3	139.0	171.6
Abdel	177386	1636	10/5/1950	8:14	0.9474	0.0526	0.0000	11	1524	2.8	35.9468936	-97.2692592	4.05	76	44	91	G	120	32	60	512	1.9	1.6	1.5	1.8	2.7	0.6	156.6	18.7	231.7	316.0	554.5	16.8	63.7	9.9	96.4	155.8
Abdel	177360	1635	9/15/1950	10:15	0.9442	0.0558	0.0000	13	1525	2.4	35.9481319	-97.2684306	4.04	106	7	24	RS	113	99	57	4900.5	2.0	0.8	2.0	1.8	3.7	0.6	159.4	88.3	156.5	397.9	632.8	156.6	163.1	170.5	173.4	253.0
Abdel	177386	1636	10/6/1950	8:09	0.8928	0.1072	0.0000	24	1524	2.4	35.9469600	-97.2694506	4.02	183	49	64	G	232	134	116	8978	2.3	1.7	2.1	2.1	4.0	0.6	238.5	5.0	78.6	473.4	547.8	159.4	18.7	4.9	316.0	332.8
Abdel	177360	1635	9/15/1950	13:20	0.0188	0.9812	0.0000	273	1525	2.3	35.9484308	-97.2675219	4.02	10	59	64	W	69	-49	35	1200.5	1.0	1.8	1.7	1.5	3.1	0.6	234.9	228.9	227.9	309.3	340.7	238.5	88.3	231.7	397.9	554.5
Abdel	177442	1677	10/5/1950	9:40	0.8504	0.1496	0.0000	25	1538	2.0	35.9469608	-97.2693953	4.01	104	19	80	G	123	85	62	3612.5	2.0	1.3	1.9	1.8	3.6	0.6	74.4	43.0	77.8	105.8	140.8	234.9	5.0	156.5	473.4	632.8
Abdel	177442	1677	10/5/1950	10:45	0.0020	0.0112	0.9866	2	1538	3.4	35.9466050	-97.2686953	4.00	14	2	2	RL	16	12	8	72	1.1	0.3	1.1	0.9	1.9	0.6	31.4	4.4	2.0	66.4	71.7	74.4	228.9	78.6	309.3	547.8
Abdel	177386	1636	10/5/1950	9:57	0.9074	0.0926	0.0000	21	1524	2.3	35.9467594	-97.2689878	3.99	68	147	83	G	215	-79	108	3120.5	1.8	2.2	1.9	2.0	3.5	0.6	35.0	32.3	163.8	40.2	213.8	31.4	43.0	227.9	105.8	340.7
Abdel	177406	1635	10/6/1950	9:49	0.9686	0.0314	0.0000	8	1530	3.2	35.9465678	-97.2686797	3.97	8	3	56	RL	11	5	6	12.5	0.9	0.5	0.7	0.7	1.1	0.6	5.3	178.8	73.7	178.8	379.5	35.0	4.4	77.8	66.4	140.8
Abdel	177442	1677	10/5/1950	12:03	0.5866	0.0882	0.3250	11	1538	3.4	35.9466150	-97.2686767	3.94	55	18	25	RL	73	37	37	684.5	1.7	1.3	1.6	1.6	2.8	0.6	173.6	74.1	51.3	374.3	399.5	5.3	32.3	2.0	40.2	71.7
Abdel	177360	1635	9/14/1950	9:31	0.9854	0.0146	0.0000	2	1525	2.4	35.9481636	-97.2684361	3.94	57	12	3	RL	69	45	35	1012.5	1.8	1.1	1.7	1.5	3.0	0.6	200.7	181.4	171.2	226.0	281.2	173.6	178.8	163.8	178.8	213.8
Abdel	177416	1646	10/6/1950	12:55	0.9636	0.0364	0.0000	8	1527	3.3	35.9465767	-97.2694989	3.94	57	23	30	G	80	34	40	578	1.8	1.4	1.5	1.6	2.8	0.6	25.2	78.4	71.3	80.5	87.7	200.7	74.1	73.7	374.3	379.5
Abdel	177416	1646	10/5/1950	9:01	0.9260	0.0740	0.0000	11	1527	2.1	35.9466686	-97.2692425	3.92	134	12	90	G	146	122	73	7442	2.1	1.1	2.1	1.9	3.9	0.6	55.3	48.1	179.3	62.4	230.9	25.2	181.4	51.3	226.0	399.5
Abdel	177386	1636	10/6/1950	12:42	0.8388	0.0136	0.1476	3	1524	2.5	35.9466319	-97.2686303	3.87	31	10	89	RL	41	21	21	220.5	1.5	1.0	1.3	1.3	2.3	0.6	7.2	167.6	52.4	175.7	348.0	55.3	78.4	171.2	80.5	281.2
Abdel	177386	1636	10/6/1950	12:03	0.0000	0.0000	1.0000	0	1524	4.6	35.9466333	-97.2687097	3.84	64	0	0	RL	64	64	32	2048	1.8	#NUM!	1.8	1.5	3.3	0.6	168.5	45.4	23.9	340.9	362.3	7.2	48.1	71.3	62.4	87.7
Abdel	177492	1779	9/15/1950	12:11	0.3544	0.0658	0.5798	14	1531	2.6	35.9481272	-97.2683944	3.82	2	2	0	RS	4	0	2	0	0.3	0.3	#NUM!	0.3	#NUM!	0.6	172.4	169.1	169.4	193.8	199.9	168.5	167.6	179.3	175.7	230.9
Abdel	177386	1636	10/5/1950	9:14	0.9536	0.0464	0.0000	9	1524	1.9	35.9467217	-97.2692017	3.82	75	9	85	G	84	66	42	2178	1.9	1.0	1.8	1.6	3.3	0.6	21.5	15.4	192.1	27.5	220.7	172.4	45.4	52.4	340.9	348.0
Abdel	177406	1635	10/5/1950	10:06	0.9576	0.0424	0.0000	8	1530	2.7	35.9466792	-97.2689692	3.82	127	31	55	G	158	96	79	4608	2.1	1.5	2.0	1.9	3.7	0.6	6.1	194.5	48.8	199.3	368.1	21.5	169.1	23.9	193.8	362.3
Abdel	177406	1635	10/5/1950	9:57	0.9390	0.0610	0.0000	14	1530	2.9	35.9466947	-97.2690339	3.81	124	8	99	G	132	116	66	6728	2.1	0.9	2.1	1.8	3.8	0.6	193.2	43.4	33.8	362.1	371.9	6.1	15.4	169.4	27.5	199.9
Abdel	177379	1553	9/14/1950	10:10	0.9092	0.0908	0.0000	20	1535	2.0	35.9484261	-97.2688536	3.81	32	135	1	G	167	-103	84	5304.5	1.5	2.1	2.0	1.9	3.7	0.6	168.9	172.1	38.4	178.7	339.1	193.2	194.5	192.1	199.3	220.7
Abdel	177386	1636	10/6/1950	11:07	0.9596	0.0404	0.0000	7	1524	2.4	35.9469681	-97.2693778	3.80	199	42	83	G	241	157	121	12324.5	2.3	1.6	2.2	2.1	4.1	0.6	9.8	159.4	19.5	170.3	322.3	168.9	43.4	48.8	362.1	368.1
Abdel	177386	1636	10/5/1950	8:18	0.9396	0.0604	0.0000	12	1524	2.8	35.9469189	-97.2692869	3.76	144	23	79	G	167	121	84	7320.5	2.2	1.4	2.1	1.9	3.9	0.6	160.5	12.1	5.5	312.4	329.0	9.8	172.1	33.8	178.7	371.9
Abdel	177492	1779	9/14/1950	9:53	0.9568	0.0432	0.0000	10	1531	2.9	35.9482186	-97.2685125	3.76	40	84	41	G	124	-44	62	968	1.6	1.9	1.6	1.8	3.0	0.6	152.0	161.1	161.6	168.6	171.6	160.5	159.4	38.4	170.3	339.1
Abdel	177416	1646	10/6/1950	8:22	0.8934	0.1066	0.0000	17	1527	2.5	35.9469569	-97.2691611	3.73	105	23	67	G	128	82	64	3362	2.0	1.4	1.9	1.8	3.5	0.6	16.6	14.6	61.4	19.6	89.7	152.0	12.1	19.5	312.4	322.3
Abdel	177416	1646	10/5/1950	12:16	0.9356	0.0644	0.0000	13	1527	1.8	35.9469361	-97.2693439	3.73	132	6	93	G	138	126	69	7938	2.1	0.8	2.1	1.8	3.9	0.6	3.0	73.1	155.0	73.1	245.1	16.6	161.1	5.5	168.6	329.0
Abdel	177416	1646	10/5/1950	12:24	0.8300	0.1700	0.0000	38	1527	2.0	35.9469197	-97.2693169	3.71	110	10	92	G	120	100	60	5000	2.0	1.0	2.0	1.8	3.7	0.6	70.1	155.3	155.7	242.1	243.6	3.0	14.6	161.6	19.6	171.6
Abdel	177442	1677	10/5/1950	12:11	0.5786	0.0492	0.3722	5	1538	4.0	35.9465858	-97.2686567	3.71	50	10	8	RL	60	40	30	800	1.7	1.0	1.6	1.5	2.9	0.6	172.0	171.7	1.7	173.6	343.6	70.1	73.1	61.4	73.1	89.7
Abdel	177492	1779	9/14/1950	10:23	0.8430	0.1570	0.0000	39	1531	2.5	35.9481228	-97.2684414	3.70	19	21	8	RS	40	-2	20	2	1.3	1.3	0.3	1.3	0.3	0.6	1.6	170.3	175.5	171.6	176.9	172.0	155.3	155.0	242.1	245.1
Abdel	177492	1779	9/14/1950	9:40	0.0054	0.0276	0.9670	6	1531	2.2	35.9481189	-97.2684247	3.69	50	12	4	RS	62	38	31	722	1.7	1.1	1.6	1.5	2.9	0.6	170.1	175.3	63.0	175.4	386.2	1.6	171.7	155.7	173.6	243.6
Abdel	177416	1646	10/6/1950	12:33	0.5016	0.0408	0.4574	7	1527	2.1	35.9466008	-97.2686544	3.69	59	25	59	RL	84	34	42	578	1.8	1.4	1.5	1.6	2.8	0.6	5.3	206.1	214.4	216.2	320.8	170.1	170.3	1.7	171.6	343.6
Abdel	177406	1635	10/6/1950	10:19	0.9242	0.0758	0.0000	19	1530	5.4	35.9465556	-97.2686728	3.68	61	42	26	RL	103	19	52	180.5	1.8	1.6	1.3	1.7	2.3	0.6	210.9	219.7	174.3	315.5	377.5	5.3	175.3	175.5	175.4	176.9
Abdel	177379	1553	9/14/1950	12:24	0.9150	0.0850	0.0000	18	1535	6.7	35.9484325	-97.2690069	3.68	66	66	30	G	132	0	66	0	1.8	1.8	#NUM!	1.8	#NUM!	0.6	104.7	63.8	166.8	166.7	318.1	210.9	206.1	63.0	216.2	386.2
Abdel	177492	1779	9/15/1950	8:44	0.8878	0.1122	0.0000	24	1531	4.2	35.9484142	-97.2678444	3.68	71	28	66	G	99	43	50	924.5	1.9	1.4	1.6	1.7	3.0	0.6	62.0	209.3	57.8	213.4	369.9	104.7	219.7	214.4	315.5	320.8
Abdel	177360	1635	9/15/1950	12:11	0.0296	0.0612	0.9092	5	1525	2.6	35.9481094	-97.2684211	3.68	80	19	9	RL	99	61	50	1860.5	1.9	1.3	1.8	1.7	3.3	0.6	151.4	5.0	146.3	307.9	459.2	62.0	63.8	174.3	166.7	377.5
Abdel	177416	1646	10/5/1950	12:20	0.8850	0.1150	0.0000	24	1527	1.9	35.9469525	-97.2693086	3.67	116	18	92	G	134	98	67	4802	2.1	1.3	2.0	1.8	3.7	0.6	156.4	15.4	67.1	307.8	360.7	151.4	209.3	166.8	213.4	318.1
Abdel	177492	1779	9/14/1950	12:24	0.0024	0.0040	0.9932	0	1531	2.6	35.9481506	-97.2683978	3.64	9	2	0	RS	11	7	6	24.5	1.0	0.3	0.8	0.7	1.4	0.6	151.4	168.5	207.1	204.2	295.7	156.4	5.0	57.8	307.9	369.9
Abdel	177416	1646	10/6/1950	8:27	0.9426	0.0574	0.0000	10	1527	2.5	35.9469292	-97.2691400	3.62	111	18	84	G	129	93	65	4324.5	2.0	1.3	2.0	1.8	3.6	0.6	52.9	60.5	44.3	144.4	246.5	151.4	15.4	146.3	307.8	459.2
Abdel	177442	1677	10/5/1950	11:15	0.0266	0.0200	0.9534	2	1538	2.4	35.9466508	-97.2686636	3.62	0	0	0	W	0	0	0	0	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	0.6	91.5	38.9	171.2	193.7	326.4	52.9	168.5	67.1	204.2	360.7
Abdel	177492	1713	10/5/1950	8:57	0.9112	0.0888	0.0000	18	1532	2.4	35.9466028	-97.2696783	3.60	35	6	2	G	41	29	21	420.5	1.5	0.8	1.5	1.3	2.6	0.6	102.2	210.7	32.0	234.9	414.3	91.5	60.5	207.1	144.4	295.7
Abdel	177386	1636	10/6/1950	13:12	0.0520	0.9480	0.0000	249	1524	2.7	35.9470008	-97.2686556	3.59	192	72	35	W	264	120	132	7200	2.3	1.9	2.1	2.1	3.9	0.6	132.8	80.9	84.7	312.1	318.8	102.2	38.9	44.3	193.7	246.5
Abdel	177492	1779	9/14/1950	12:20	0.0012	0.0008	0.9980	0	1531	2.4	35.9481719	-97.2683672	3.56	0	0	0	RL	0	0	0	0	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	0.6	179.3	185.8	189.7	186.0	216.7	132.8	210.7	171.2	234.9	326.4
Abdel	177386	1636	10/6/1950	11:15	0.9542	0.0458	0.0000	10	1524	3.2	35.9468681	-97.2695397	3.55	146	32	46	W	178	114	89	6498	2.2	1.5	2.1	1.9	3.8	0.6	6.7	33.2	87.8	37.4	98.0	179.3	80.9	32.0	312.1	414.3
Abdel	177492	1713	10/5/1950	8:44	0.8872	0.1128	0.0000	27	1532	3.4	35.9468125	-97.2695675	3.53	106	11	39	G	117	95	59	4512.5	2.0	1.0	2.0	1.8	3.7	0.5	30.8	88.2	181.5	91.3	266.6	6.7	185.8	84.7	186.0	318.8
Abdel	177386	1636	10/6/1950	8:48	0.8718	0.1282	0.0000	30	1524	2.2	35.9466419	-97.2692986	3.51	172	30	19	G	202	142	101	10082	2.2	1.5	2.2	2.0	4.0	0.5	60.6	185.7	52.9	235.9	409.1	30.8	33.2	189.7	37.4	216.7
Abdel	177406	1635	10/5/1950	12:50	0.8960	0.1040	0.0000	23	1530	2.6	35.9465822	-97.2686300	3.50	71	23	13	RS	94	48	47	1152	1.9	1.4	1.7	1.7	3.1	0.5	175.3	8.1	167.1	348.6	513.9	60.6	88.2	87.8	91.3	98.0
Abdel	177492	1779	9/15/1950	10:10	0.9732	0.0268	0.0000	7	1531	2.2	35.9481489	-97.2684106	3.50	47	19	67	RS	66	28	33	392	1.7	1.3	1.4	1.5	2.6	0.5	173.2	11.0	177.0	338.6	510.1	175.3	185.7	181.5	235.9	266.6
Abdel	177406	1635	10/5/1950	11:11	0.9562	0.0438	0.0000	10	1530	2.5	35.9466103	-97.2687125	3.48	10	131	49	G	141	-121	71	7320.5	1.0	2.1	2.1	1.8	3.9	0.5	165.4	47.0	167.0	336.8	509.3	173.2	8.1	52.9	348.6	409.1
Abdel	177360	1635	9/15/1950	10:54	0.9240	0.0760	0.0000	15	1525	2.5	35.9480669	-97.2683431	3.47	44	18	17	RS	62	26	31	338	1.6	1.3	1.4	1.5	2.5	0.5	171.5	2.7	163.4	344.0	509.1	165.4	11.0	167.1	338.6	513.9
Abdel	177442	1677	10/5/1950	8:09	0.7850	0.2150	0.0000	33	1538	3.3	35.9466992	-97.2692233	3.45	160	16	76	G	176	144	88	10368	2.2	1.2	2.2	1.9	4.0	0.5	172.5	50.4	53.4	337.6	340.5	171.5	47.0	177.0	336.8	510.1
Abdel	177360	1635	9/14/1950	11:11	0.9174	0.0826	0.0000	17	1525	1.7	35.9480853	-97.2683628	3.43	56	63	19	RS	119	-7	60	24.5	1.7	1.8	0.8	1.8	1.4	0.5	165.1	164.8	170.3	168.0	173.6	172.5	2.7	167.0	344.0	509.3
Abdel	177386	1636	10/6/1950	12:37	0.4092	0.0214	0.5696	4	1524	2.4	35.9466219	-97.2686714	3.42	39	13	5	RS	52	26	26	338	1.6	1.1	1.4	1.4	2.5	0.5	3.0	5.7	171.2	8.6	185.0	165.1	50.4	163.4	337.6	509.1
Abdel	177386	1636	10/5/1950	12:59	0.0904	0.1396	0.7700	34	1524	4.2	35.9466203	-97.2686386	3.40	71	1	0	W	72	70	36	2450	1.9	0.0	1.8	1.6	3.4	0.5	5.6	170.9	65.4	182.1	365.6	3.0	164.8	53.4	168.0	340.5
Abdel	177416	1646	10/6/1950	12:24	0.0000	0.0000	1.0000	0	1527	2.0	35.9465719	-97.2686561	3.40	88	34	63	RL	122	54	61	1458	1.9	1.5	1.7	1.8	3.2	0.5	176.5	64.8	176.4	360.0	543.9	5.6	5.7	170.3	8.6	173.6
Abdel	177360	1635	9/15/1950	10:10	0.9654	0.0346	0.0000	7	1525	2.3	35.9481442	-97.2683883	3.39	45	18	8	RL	63	27	32	364.5	1.7	1.3	1.4	1.5	2.6	0.5	183.5	1.3	26.9	367.4	394.6	176.5	170.9	171.2	182.1	185.0
Abdel	177492	1713	10/5/1950	9:06	0.9700	0.0300	0.0000	7	1532	3.7	35.9466933	-97.2693597	3.38	127	22	89	G	149	105	75	5512.5	2.1	1.3	2.0	1.9	3.7	0.5	183.9	207.9	30.4	211.1	414.5	183.5	64.8	65.4	360.0	365.6
Abdel	177492	1779	9/15/1950	10:15	0.4274	0.0224	0.5500	5	1531	2.2	35.9481419	-97.2683744	3.35	24	16	29	RL	40	8	20	32	1.4	1.2	0.9	1.3	1.5	0.5	27.2	181.7	169.2	230.6	317.3	183.9	1.3	176.4	367.4	543.9
Abdel	177360	1635	9/14/1950	13:12	0.0956	0.9044	0.0000	228	1525	4.5	35.9483864	-97.2683803	3.35	72	32	23	W	104	40	52	800	1.9	1.5	1.6	1.7	2.9	0.5	203.4	195.9	26.7	290.1	459.4	27.2	207.9	26.9	211.1	394.6
Abdel	177386	1636	10/6/1950	9:01	0.8786	0.1214	0.0000	26	1524	2.3	35.9468608	-97.2696269	3.34	135	45	19	G	180	90	90	4050	2.1	1.7	2.0	2.0	3.6	0.5	86.7	180.2	181.5	256.0	276.2	203.4	181.7	30.4	230.6	414.5
Abdel	177442	1677	10/5/1950	10:58	0.2284	0.1082	0.6632	18	1538	2.9	35.9466436	-97.2687017	3.33	20	2	78	RS	22	18	11	162	1.3	0.3	1.3	1.0	2.2	0.5	169.2	179.9	165.5	189.5	212.5	86.7	195.9	169.2	290.1	317.3
Abdel	177379	1553	9/15/1950	10:32	0.8850	0.1150	0.0000	26	1535	2.1	35.9481472	-97.2684100	3.28	70	18	5	RS	88	52	44	1352	1.8	1.3	1.7	1.6	3.1	0.5	20.2	3.8	6.0	43.3	50.2	169.2	180.2	26.7	256.0	459.4
Abdel	177360	1635	9/14/1950	8:57	0.8968	0.1032	0.0000	20	1525	4.5	35.9482592	-97.2685872	3.22	96	12	86	G	108	84	54	3528	2.0	1.1	1.9	1.7	3.5	0.5	23.1	16.8	161.5	29.9	184.3	20.2	179.9	181.5	189.5	276.2
Abdel	177360	1635	9/15/1950	9:53	0.9292	0.0708	0.0000	15	1525	2.2	35.9481128	-97.2684058	3.22	83	30	31	RS	113	53	57	1404.5	1.9	1.5	1.7	1.8	3.1	0.5	6.9	155.3	167.0	161.2	173.7	23.1	3.8	165.5	43.3	212.5
Abdel	177492	1779	9/14/1950	9:27	0.3854	0.0546	0.5600	12	1531	3.0	35.9481383	-97.2684753	3.22	26	2	0	RS	28	24	14	288	1.4	0.3	1.4	1.1	2.5	0.5	154.4	165.9	173.9	166.8	179.9	6.9	16.8	6.0	29.9	50.2
Abdel	177386	1636	10/5/1950	12:20	0.9730	0.0270	0.0000	7	1524	2.0	35.9469444	-97.2693506	3.22	146	56	76	G	202	90	101	4050	2.2	1.7	2.0	2.0	3.6	0.5	12.4	24.5	72.0	25.6	115.5	154.4	155.3	161.5	161.2	184.3
Abdel	177492	1713	10/6/1950	8:22	0.9404	0.0596	0.0000	13	1532	2.5	35.9468778	-97.2694614	3.18	63	145	79	G	208	-82	104	3362	1.8	2.2	1.9	2.0	3.5	0.5	13.1	77.9	75.9	103.1	105.1	12.4	165.9	167.0	166.8	173.7
Abdel	177386	1636	10/5/1950	8:35	0.9514	0.0486	0.0000	11	1524	2.3	35.9468706	-97.2696069	3.16	78	165	47	G	243	-87	122	3784.5	1.9	2.2	1.9	2.1	3.6	0.5	89.9	87.9	178.4	91.9	261.5	13.1	24.5	173.9	25.6	179.9
Abdel	177386	1636	10/6/1950	12:11	0.5648	0.0484	0.3866	11	1524	2.3	35.9466242	-97.2686553	3.13	64	5	9	RL	69	59	35	1740.5	1.8	0.7	1.8	1.5	3.2	0.5	2.0	169.8	35.4	171.6	315.2	89.9	77.9	72.0	103.1	115.5
Abdel	177386	1636	10/5/1950	11:02	0.0000	0.0000	1.0000	0	1524	4.5	35.9466289	-97.2686767	3.12	23	129	33	RL	152	-106	76	5618	1.4	2.1	2.0	1.9	3.7	0.5	169.6	34.0	1.7	313.2	346.3	2.0	87.9	75.9	91.9	105.1
Abdel	177360	1635	9/14/1950	10:54	0.9588	0.0412	0.0000	8	1525	2.3	35.9481364	-97.2683897	3.12	89	83	34	RS	172	6	86	18	1.9	1.9	0.8	1.9	1.3	0.5	143.6	168.0	143.0	176.7	222.6	169.6	169.8	178.4	171.6	261.5
Abdel	177416	1646	10/6/1950	7:48	0.8850	0.1150	0.0000	24	1527	1.9	35.9469000	-97.2688511	3.12	120	25	73	G	145	95	73	4512.5	2.1	1.4	2.0	1.9	3.7	0.5	33.1	15.0	145.3	79.0	223.7	143.6	34.0	35.4	313.2	315.2
Abdel	177442	1677	10/5/1950	11:02	0.4300	0.2576	0.3124	39	1538	3.8	35.9466422	-97.2686672	3.11	66	28	10	RL	94	38	47	722	1.8	1.4	1.6	1.7	2.9	0.5	45.9	169.7	67.0	190.6	351.9	33.1	168.0	1.7	176.7	346.3
Abdel	177406	1635	10/5/1950	12:29	0.9342	0.0658	0.0000	15	1530	3.3	35.9469508	-97.2690053	3.10	127	30	81	G	157	97	79	4704.5	2.1	1.5	2.0	1.9	3.7	0.5	144.7	29.3	141.8	306.0	464.2	45.9	15.0	143.0	79.0	222.6
Abdel	177379	1553	9/15/1950	9:53	0.1024	0.0266	0.8710	3	1535	2.8	35.9481508	-97.2683839	3.09	40	6	5	RL	46	34	23	578	1.6	0.8	1.5	1.4	2.8	0.5	161.3	3.5	167.3	319.5	484.6	144.7	169.7	145.3	190.6	223.7
Abdel	177442	1677	10/5/1950	8:53	0.7796	0.2204	0.0000	40	1538	2.2	35.9469178	-97.2693286	3.09	186	14	96	G	200	172	100	14792	2.3	1.1	2.2	2.0	4.2	0.5	158.2	68.5	156.6	323.2	485.8	161.3	29.3	67.0	306.0	351.9
Abdel	177379	1553	9/15/1950	11:54	0.8826	0.1174	0.0000	25	1535	3.8	35.9481339	-97.2684169	3.05	72	17	5	RS	89	55	45	1512.5	1.9	1.2	1.7	1.6	3.2	0.5	165.1	3.1	197.0	327.6	523.1	158.2	3.5	141.8	319.5	464.2
Abdel	177416	1646	10/5/1950	12:59	0.0770	0.2330	0.6900	55	1527	4.2	35.9466603	-97.2686375	3.05	13	145	19	W	158	-132	79	8712	1.1	2.2	2.1	1.9	3.9	0.5	162.5	89.1	56.0	358.0	393.1	165.1	68.5	167.3	323.2	484.6
Abdel	177379	1553	9/15/1950	11:50	0.9522	0.0478	0.0000	10	1535	4.0	35.9481094	-97.2684014	3.02	6	4	1	RS	10	2	5	2	0.8	0.6	0.3	0.7	0.3	0.5	195.5	170.3	20.3	230.5	419.2	162.5	3.1	156.6	327.6	485.8
Abdel	177406	1635	10/5/1950	8:53	0.9436	0.0564	0.0000	13	1530	2.4	35.9466581	-97.2696272	3.01	76	30	40	G	106	46	53	1058	1.9	1.5	1.7	1.7	3.0	0.5	35.0	212.5	198.3	223.7	241.7	195.5	89.1	197.0	358.0	523.1
Abdel	177492	1713	10/5/1950	8:14	0.9794	0.0206	0.0000	4	1532	3.1	35.9467411	-97.2692517	2.93	71	48	79	G	119	23	60	264.5	1.9	1.7	1.4	1.8	2.4	0.5	188.6	173.1	191.1	206.7	229.4	35.0	170.3	56.0	230.5	393.1
Abdel	177492	1779	9/15/1950	12:20	0.9372	0.0628	0.0000	14	1531	2.4	35.9482917	-97.2684019	2.91	109	22	93	G	131	87	66	3784.5	2.0	1.3	1.9	1.8	3.6	0.5	18.1	5.4	23.7	40.8	59.2	188.6	212.5	20.3	223.7	419.2
Abdel	177360	1635	9/14/1950	11:50	0.9394	0.0606	0.0000	10	1525	3.2	35.9481297	-97.2683836	2.89	28	155	21	RS	183	-127	92	8064.5	1.4	2.2	2.1	2.0	3.9	0.5	22.7	39.1	0.7	41.1	80.6	18.1	173.1	198.3	206.7	241.7
Abdel	177360	1635	9/14/1950	9:53	0.8654	0.1346	0.0000	28	1525	2.9	35.9483289	-97.2684406	2.88	92	30	90	G	122	62	61	1922	2.0	1.5	1.8	1.8	3.3	0.5	18.3	23.3	216.7	57.9	257.5	22.7	5.4	191.1	40.8	229.4
Abdel	177379	1553	9/14/1950	10:28	0.9196	0.0804	0.0000	17	1535	2.8	35.9484381	-97.2685933	2.88	68	58	13	G	126	10	63	50	1.8	1.8	1.0	1.8	1.7	0.5	39.5	221.4	37.8	239.2	441.5	18.3	39.1	23.7	41.1	59.2
Abdel	177379	1553	9/15/1950	11:58	0.9388	0.0612	0.0000	11	1535	2.7	35.9481242	-97.2683875	2.87	20	9	2	RL	29	11	15	60.5	1.3	1.0	1.0	1.2	1.8	0.5	199.6	2.7	166.9	401.9	571.4	39.5	23.3	0.7	57.9	80.6
Abdel	177386	1636	10/5/1950	8:53	0.9252	0.0748	0.0000	16	1524	2.1	35.9466242	-97.2696064	2.84	172	63	35	G	235	109	118	5940.5	2.2	1.8	2.0	2.1	3.8	0.5	202.3	37.6	33.0	371.8	405.7	199.6	221.4	216.7	239.2	257.5
Abdel	177379	1553	9/14/1950	11:50	0.9522	0.0478	0.0000	7	1535	2.3	35.9481469	-97.2683767	2.83	16	10	5	RL	26	6	13	18	1.2	1.0	0.8	1.1	1.3	0.5	169.5	174.7	19.0	203.4	396.1	202.3	2.7	37.8	401.9	441.5
Abdel	177406	1635	10/6/1950	9:06	0.8132	0.1868	0.0000	40	1530	2.8	35.9469597	-97.2695572	2.83	112	59	32	G	171	53	86	1404.5	2.0	1.8	1.7	1.9	3.1	0.5	33.9	186.1	164.9	226.6	248.2	169.5	37.6	166.9	371.8	571.4
Abdel	177492	1713	10/5/1950	8:18	0.9600	0.0400	0.0000	8	1532	2.4	35.9467553	-97.2692772	2.79	39	141	57	G	180	-102	90	5202	1.6	2.1	2.0	2.0	3.7	0.4	192.7	171.2	25.4	214.2	382.2	33.9	174.7	33.0	203.4	405.7
